Observation,Viscosity,Turbidity,Density,Luminescence,Altitude,Attitude,Resistivity,pH,HP,UV absorbance,Taste,Good?
980,0.386356207,2.177527878,1.861570527,3.386315734,0.370429683,3.427874044,8.032881391,2.378721461,3.150982199,1.654823801,2.81879667,1
981,0.345914844,3.702244032,2.942436936,2.611337782,-0.100073748,0.364619829,8.275882153,4.132627895,1.006518813,0.727595228,2.432030368,1
982,1.823918023,3.186240727,2.091201386,3.833774812,1.808029552,1.290320911,7.965356014,3.471484664,1.645523516,1.779950642,1.719010183,1
983,0.078079273,-0.008581949,3.486923091,3.333807712,0.737467696,2.676160771,8.399204209,6.20020828,3.812430103,-0.776019436,2.358455294,1
984,-0.63907959,1.36321184,3.648669669,3.346558528,1.179254863,1.573055518,9.391640895,1.57394406,4.511929871,1.845032779,1.345257315,1
985,-1.061563446,2.545821102,2.308138545,3.676719235,1.097449915,0.627977431,9.311273024,3.843423176,2.062338251,1.571277372,1.415544667,1
986,1.954450415,2.216453093,4.96782677,4.677809169,-1.034175103,1.598367792,9.099610947,3.732494152,2.932779852,1.914698196,0.969128336,1
987,-0.293402587,-0.382267137,1.412533371,2.360374478,0.562623166,1.53456574,6.858084434,2.223944433,3.167690483,-0.091196165,1.664871086,1
988,1.939026436,1.482696175,1.692478476,2.950507749,-0.117798313,2.835224377,8.699970007,4.729449483,2.472213272,0.946354856,2.19112851,1
989,2.703531774,4.765056048,3.914888683,2.578476892,0.283831254,2.978480314,7.857155985,5.64718091,2.537535088,-0.802878984,2.62676505,1
990,1.365985729,2.966735057,4.646373924,2.909107931,0.331386897,0.968178603,8.498247272,2.510272106,1.597195991,1.755024199,2.092549586,1
991,-0.696079388,2.900929446,3.571797208,5.177680181,1.201177753,-0.630174394,6.688187967,4.300715523,0.487624812,1.950280731,3.540824126,1
992,1.795320438,1.711386674,2.259917534,2.600311387,0.128066972,0.504871256,7.95570257,3.078064856,4.074411641,-0.302174462,1.370704536,0
993,-0.314649764,0.120248772,1.942708168,3.404175393,1.34805297,0.993456409,10.61456479,4.165666601,3.436762126,1.079490406,2.102906557,1
994,0.309467797,3.85562652,3.226972104,3.042576368,1.51256594,1.627054651,9.237952542,5.235322595,5.256300971,1.145553832,1.194765255,1
995,-0.036954658,2.438756067,3.061644626,3.216817598,1.376477338,1.210686136,8.424637516,3.602894846,2.097335951,0.081431105,1.872964626,1
996,0.776156388,2.526645733,1.658163361,3.055314804,2.694826254,0.942684276,8.556497032,3.550377322,2.442578916,1.060332778,0.787911677,1
997,-0.236431447,1.889582728,2.060505943,1.436611543,1.413659799,-0.028491952,7.49835047,4.250047315,3.587395185,-0.136899107,0.578340266,1
998,0.841189496,1.504801472,3.958860825,3.431597912,0.400114428,0.263871811,7.657576344,3.476389226,2.696238895,1.670200711,2.497541043,1
